idx,rpm,fuel,hw_nozzle_holes,hw_nozzle_diameter_mm,hw_vp37_camplate,hw_vp37_cam_profile_file,hw_valvetrain_profile_file,soi_offset_deg,iq_cmd_mg_per_str,iq_eff_mg_per_str,n146_mv,maf_target_mg_per_str,smoke_iq_max_mg_per_str,boost_target_mbar_abs,p_intake_bar_used,soi_main_deg_model,duration_main_deg,out_peak_pressure_bar,out_peak_temp_k,out_imep_bar,out_indicated_torque_nm,out_brake_torque_nm_est,out_brake_power_kw_est,out_mass_start_kg_per_cyl,out_mass_end_kg_per_cyl,out_fuel_energy_in_j_per_cyl,out_q_comb_j_per_cyl,out_q_wall_j_per_cyl,out_q_exhaust_out_j_per_cyl_est,out_torque_ind_mean_nm_per_cyl,out_torque_ind_pp_nm_per_cyl,out_torque_ind_ripple_rms_nm_per_cyl,out_rod_force_max_comp_n_est,out_rod_force_max_tens_n_est,out_bsfc_g_per_kwh_est
45,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.167600108721965,33.491516005000996,33.491516005000996,,737.3620862988398,36.99328700400325,1511.2202009661346,1.481458758206852,-3.832399891278035,38.645778621190196,108.75654173244008,1736.305449250384,14.690342820327766,221.67135111429656,206.58175423929657,32.44978607419331,4.409021293036994e-05,2.249138312191771e-05,1423.3894302125425,1373.838752487299,6.441869366449646,1078.2498955785309,55.34469304739633,1320.9363106741678,237.51765437898726,52854.66158117582,493.75024317140196,185.77850920547382
46,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.4923945309735092,5.234077808019391,5.234077808019391,,287.4936239092011,19.96428571428571,1002.1869313502864,1.7702916627545822,-7.49239453097351,5.2143421876618845,113.9165195341821,1015.3717387111454,3.312435901818524,49.98332243271861,34.89372555771861,5.48109359342536,5.268627015589855e-05,4.317769258111618e-05,222.4483068408241,246.9445767398988,0.9599816733869113,396.29475153827025,12.479186080541291,1083.343920663711,167.29553763461536,55403.17344829102,421.0719136831914,171.88796166035036
47,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.643365785298868,24.756580728105487,24.756580728105487,,585.8459390554636,34.115042057613536,1204.2096645833867,1.4892637842974572,-4.356634214701132,26.868311729144132,77.74495299021453,1436.370245023979,9.907316949222437,149.49741887662142,134.40782200162144,21.112731309264923,4.432250104528069e-05,2.5327473017757646e-05,915.9934869399029,899.8645112448764,3.8885109800112536,754.7551168418703,37.324962901424534,1179.2014582662375,198.85571002076088,37502.691715197296,481.28576684359086,211.0662266186031
48,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.0481363726086652,26.534277711957426,26.534277711957426,,619.445214216671,35.639312436378724,1271.8957099772113,1.12684402718937,-4.951863627391335,29.11114574039457,57.63828598161593,1704.6481907638106,9.538330328900926,143.92955952370116,128.83996264870117,20.23813400729715,3.353639972956833e-05,1.1961701997100892e-05,981.7682753424247,987.7680966541038,4.514637661070973,793.1320137170528,35.93484115959337,960.1054283276446,168.44941188574003,27466.058064212448,583.6742394361728,235.9985355581804
49,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-2.073878204715574,23.94303973876347,23.94303973876347,,571.6760218235175,33.26484702369677,1189.9901302911017,1.115202300015406,-8.073878204715573,25.862763946459914,87.54318824296917,1817.5454340540416,10.683862419001008,161.21517697068757,146.12558009568755,22.953352446507946,3.318992621004989e-05,1.2355588679950802e-05,1017.5791888974475,1001.9953129291605,4.927028389126816,735.8154376464844,40.25066091552438,1088.628543125041,182.28486551071722,42339.13004406696,589.2675056853099,187.76111955851118
50,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-2.1951961492693,3.9774487688321734,3.9774487688321734,,280.3536861865465,19.96428571428571,1002.142051741744,1.1398684303180988,-8.1951961492693,3.946610508480589,58.30854257317629,880.3928009497525,1.3746108937684063,20.7423242469487,5.652727371948701,0.8879283392229989,3.39240235524088e-05,2.7188185144679608e-05,147.1656044467904,145.90737848072777,0.47086787044845113,265.74417342944827,5.1786392067898275,681.4438674006062,104.37292928996773,27798.7675877523,580.7348093794348,806.3046833444813
51,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.2218324774307554,21.39467210536982,21.39467210536982,,527.8650122511701,30.54233789316174,1145.4483045845711,1.7658354938028298,-5.778167522569245,22.7890839223678,124.52064578854247,1421.6174172974488,11.031964094999674,166.46789093301933,151.3782940580193,23.778446826281446,5.2553648551113363e-05,3.302199004511414e-05,909.2735644782174,900.5695874711288,4.041277268734211,737.6634164518251,41.56203728419265,1460.6085678399477,232.2629183457103,60676.10186261093,458.9568470863202,161.9551103190707
52,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.02952580388422,38.335992937438895,38.335992937438895,,768.528221230857,37.035714285714285,1666.1380455872084,1.7510014627839077,-4.97047419611578,46.32478976368325,128.31734950883595,1640.432411559821,16.673772357198217,251.60050325563964,236.51090638063965,37.15104629896404,5.21121677588761e-05,2.8146227692836385e-05,1629.279699841153,1590.1642380570484,7.040099124743262,1238.1867949376644,62.81706055996852,1499.446071393541,271.05826400097976,62560.752460168056,479.82281374004197,185.74116791244776
53,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-2.291368637094848,17.491347041396654,17.491347041396654,,474.18489022339935,27.87178628552021,1090.8063225208498,1.0748694824340799,-8.291368637094848,18.275779810679133,54.96943654620735,1394.1709845544988,6.45577765134849,97.41508227348302,82.32548539848302,12.931657006554405,3.19895671009007e-05,1.3828535582189757e-05,647.1798405316762,625.5884862818621,2.9784643547900727,568.7616945300078,24.32155613612352,839.5212011711828,138.44784204830967,26141.264492265258,607.4583964732464,243.46782982688222
54,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.413961625206047,14.39810351185822,14.39810351185822,,418.3944876169569,26.086103977356878,1053.72070887063,1.0781725260675121,-7.413961625206047,14.839289371975788,82.56027879530089,1567.08349917213,7.044669369543337,106.30122090406935,91.21162402906936,14.327488398585928,3.2087870139246903e-05,1.543775613347278e-05,611.9193992539743,605.6259620850514,3.1027647794611157,487.39312618607966,26.540270026955305,920.8988355351112,149.18109334780183,39860.22574795864,605.8627369886367,180.88715621575847
55,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.9040345775979004,28.079847897574286,28.079847897574286,,649.0208036971537,36.66600789977263,1335.7939973654284,1.0272364658222204,-5.0959654224021,31.116813830445714,81.92440860258503,2005.9333035816783,11.871269651365608,179.13267343352882,164.0430765585288,25.767826209427106,3.0571944211773e-05,9.93806001154519e-06,1193.3935356469071,1162.6956669300266,5.943218581989189,891.1091155341201,44.724114853097106,1032.0960619008765,184.24211222566518,39544.58533275709,629.9241010472681,196.1505243199071
56,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-2.0619201005784817,18.583287320274685,18.583287320274685,,487.32417160110754,28.364817481681868,1103.979802028171,1.0158673163759495,-8.061920100578481,19.516971688775726,51.94416240687991,1440.334532700099,6.394683044211653,96.49318928055165,81.40359240555165,12.786846393854947,3.0233582973468927e-05,1.249248935358619e-05,687.5816308501633,687.6686578325262,3.1293408424515707,587.8706996512041,24.091378042703628,796.4085164950077,132.86166232007037,24639.54480737585,635.0678955674894,261.5963009657304
57,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.7012785200056766,19.829956929073692,19.829956929073692,,502.3253059047879,28.92771182703573,1119.0199803800392,1.3705920290299038,-7.701278520005676,20.953752995561224,70.12385043910503,1397.0088720492938,7.979390731667759,120.40578944897779,105.31619257397779,16.543028844722826,4.0790669376270694e-05,2.3304502320568637e-05,733.7084063757266,718.480766501609,3.126784135962686,627.9001465081413,30.06165691746517,1097.738038158718,174.6977735682233,33663.783314637294,490.77277804583696,215.76413126861524
58,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-2.871216742336852,37.5276039111601,37.5276039111601,,763.3275851617966,37.035714285714285,1638.6528186937292,1.0494775482988583,-8.871216742336852,44.96090009883114,90.98963508852145,2203.4925697052036,14.640623746904202,220.92111033933648,205.83151346433647,32.3319385288414,3.1233868856495354e-05,8.517658070985708e-06,1594.923166224304,1559.0657517977147,7.804224609098984,1268.5554158633179,55.15740462704902,1084.591268006588,206.25516284840012,44049.91618526654,619.8684890712734,208.92557054638436
59,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.77909030043841,34.39471297951941,34.39471297951941,,743.1726535015749,37.01279390818386,1536.0645691723519,1.270283362223404,-3.22090969956159,39.99674824897895,96.02195726216897,1908.4945946099674,14.375408856908132,216.91912456404827,201.8295276890483,31.703308073270595,3.7805348013958026e-05,1.5691119668430092e-05,1461.7753016295749,1431.2038999755232,6.83826508675812,1123.1976242570715,54.158210627877274,1190.3831438920881,219.31556991309523,46537.62047987631,528.3153563484431,195.2808306945493
60,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.9648306433189586,39.600971662026346,39.600971662026346,,776.6662510257029,37.03571428571428,1709.1473222231816,1.335002413851232,-6.964830643318958,48.542149641802546,110.45348534438118,1952.0044966135092,16.258332614547395,245.33168501318497,230.24208813818498,36.16634263210478,3.973147437496207e-05,1.724793850936044e-05,1683.0412956361197,1635.8316753460097,7.872089808007717,1307.4697216006628,61.25197133886092,1273.3790587944309,238.38217710395267,53697.0095829889,515.2081194421633,197.09415938666348
61,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.5608312141515173,28.759474639756185,28.759474639756185,,662.0259468564774,36.7403728215896,1363.8917086779197,1.0933678854248017,-3.4391687858484827,32.01670399712724,83.37187184330055,1950.0653866835796,12.215987055046483,184.33432009086988,169.2447232158699,26.58489895569074,3.254010455070451e-05,1.0505260720332722e-05,1222.2776721896378,1200.6120751284918,5.973669112427632,918.2640875615418,46.022796315598065,1066.3702165579832,191.11191438502843,40263.09345520432,598.9065107416536,194.72353247549174
62,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-2.447466205865303,29.165344264718613,29.165344264718613,,669.4217084718538,36.76520144986979,1380.6715186013664,1.4931070328759282,-8.447466205865304,32.55967833144586,76.39226910784201,1515.4039168048703,10.841761347219348,163.59780814449687,148.50821126949688,23.327615276100616,4.443688131218345e-05,2.4178606995284603e-05,1079.1177377945885,1069.9958271663786,4.502935901398128,881.2364459784104,40.84536367944017,1189.6175689721922,203.89839925542216,36775.371644964056,486.3299450768187,225.04494803752124
63,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.8445366862477668,35.832174720398434,35.832174720398434,,752.4203240345632,37.035714285714285,1581.0082262078326,1.7322466148922468,-4.155463313752233,42.21663032221442,125.21393062627936,1629.6877289944243,16.072263077671604,242.52397071101134,227.43437383601136,35.725307900850396,5.155399816256488e-05,2.809254825507144e-05,1522.8674256169334,1486.2296779263756,6.6904313545492835,1172.758427703944,60.550933473958324,1481.0808035156265,265.6818624133872,61020.24240661344,479.10115541622804,180.53844259570926
64,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-2.017550073280993,3.0272190010889033,3.0272190010889033,,274.95465341527785,19.96428571428571,1002.1081149643247,1.052450521934736,-8.017550073280994,2.994941220246943,53.819584523305565,878.096082293497,1.117036863321863,16.85563596204139,1.766039087041387,0.27740877109008233,3.132234856604925e-05,2.513645053194846e-05,112.00710304028941,110.13942895504627,0.43326636143612907,246.34468985982627,4.208264778476721,628.2020487671145,95.9058049267229,25570.487981451133,618.5091387798917,1964.2472660644842
65,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.8743281933578011,42.716986659216516,42.716986659216516,,796.7126141742929,37.035714285714285,1724.5773622806057,1.2795074870976766,-5.125671806642199,54.55641590167419,65.4635796649659,1881.008604432026,13.274060629114096,200.30022378764062,185.21062691264063,29.092817243775592,3.8079870424757545e-05,1.5190000668771074e-05,1580.5285063910112,1535.0583692006826,6.870723729743409,1356.807578487248,50.00877606164848,1083.4852336741465,203.6415307036993,31350.465566846215,527.3344522611499,264.2940191811107
66,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-2.002769006442173,13.91673339949557,13.91673339949557,,410.3011219915189,25.861224032478635,1048.0989936298233,1.4402546013605932,-8.002769006442172,14.314258713245643,104.34873159529997,1364.6250700394423,7.131002061570989,107.60394642390015,92.51434954890016,14.532120044723147,4.286392158820202e-05,2.786818821079826e-05,591.4611694785616,567.1924938406988,2.69247162106951,513.4323766627039,26.865470881290253,1103.9132721141202,175.80483990337518,50666.66309067539,471.31476849783814,172.37760245579676
67,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.006081286157910704,20.251934139179337,20.251934139179337,,508.61531913022344,29.305740904664095,1125.4748774183704,1.460564128271279,-6.006081286157911,21.445123736444124,106.089571732735,1516.3847299464098,10.019943405095297,151.19690669320286,136.10730981820288,21.379686231236807,4.346836053126856e-05,2.556414002252263e-05,860.7072009151218,862.9555235640717,3.951863950248216,670.4519280478086,37.74936154046628,1259.2092647671643,201.75863365626526,51530.800944712304,479.9715579277969,170.50522190200536
68,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.024828530790429,4.402494496370462,4.402494496370462,,282.7687187293776,19.96428571428571,1002.1572319462991,1.308469805784046,-3.975171469209571,4.374198898649354,81.46804929853977,1014.7216637548638,2.2310812603058685,33.6661168133825,18.576519938382496,2.9179929283843387,3.894182813418772e-05,3.132758810574448e-05,187.10601609574462,169.7221847700427,0.7401516706978382,305.1371911209053,8.405326207422423,804.0113418508441,124.41879556058225,39302.0195693464,501.4728915918457,271.57331384810914
69,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.7219233339296229,12.750788617076484,12.750788617076484,,390.6978745508464,25.047436599526577,1034.4824242065717,1.319432810789276,-5.278076666070377,13.052614488055177,93.04554772023614,1369.2506407745377,6.523209742469786,98.43260534494163,83.34300846994164,13.091489156862028,3.9268101965544566e-05,2.4406822529831734e-05,541.9085162257505,530.0239295982816,2.5306363696345975,478.262909226253,24.575666999872062,1016.627948699993,161.81166440499686,45060.156754751915,500.54243343477026,175.31557514759479
70,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.5097974904737677,4.80784455235316,4.80784455235316,,285.0718440474611,19.96428571428571,1002.1717087340127,1.0417410061145183,-5.490202509526233,4.783124254443187,68.60698167973322,1087.375469278968,2.160886104285878,32.60690020646311,17.517303331463108,2.7516115728414254,3.100361891510298e-05,2.2874712759321875e-05,204.3333934750093,208.32470914750323,0.9107622900933822,270.0677017440742,8.140923421700707,668.8876207965628,104.28982790283183,32917.89782620108,623.3844899352331,314.51096803242086
71,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-2.173063344908202,44.30124695875137,44.30124695875137,,806.9046887679672,37.035714285714285,1725.663712200287,1.0021977180821313,-8.173063344908202,58.02995996660102,51.243611333696926,2241.613649759098,11.172984449615612,168.59583123534335,153.5062343603433,24.112702907334384,2.982675727136396e-05,7.47474241596965e-06,1639.1461374738008,1609.673876948786,7.242699281290104,1597.603845629395,42.09304389018909,850.5172253961732,163.33862732263177,24291.797367501465,641.5981857004351,330.7063701328032
72,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.8400633499060595,4.000927689218942,4.000927689218942,,280.48708914328944,19.96428571428571,1002.142890274615,1.054727708433378,-5.1599366500939405,3.970186057739859,68.24872964635576,1058.3874699652733,1.9745880681085668,29.79573794194332,14.706141066943319,2.3100352369282144,3.1390120710937586e-05,2.371923875968338e-05,170.03942679180503,168.06394781579684,0.8194147364816899,264.9141718880929,7.439053268495617,666.4714390235825,103.69483873620072,32740.064642860474,617.4637371412372,311.75584361087783
73,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.369289212182723,26.783396923855975,26.783396923855975,,624.212288278644,35.80479800738722,1282.1950099662743,1.6443588941046832,-7.369289212182723,29.430753356776812,123.30683876461903,1567.3193263360922,13.066348947581476,197.165938247085,182.076341372085,28.600484822352477,4.8938340924709116e-05,2.832456479292658e-05,1138.294369263879,1101.9331902751694,5.174857976598842,866.4923365966827,49.2264524384387,1437.2575626282032,239.73547814432953,60073.57864734685,473.8288253445811,168.56397631855012
74,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.9468928637116214,34.07578034758187,34.07578034758187,,741.1208535694434,37.00590572269742,1527.2916437038414,1.1014517986858676,-4.053107136288379,39.51609095552154,87.85172146335654,2068.420115702843,13.836863212786243,208.79268789546174,193.70309102046176,30.426810386375884,3.278069272436548e-05,9.435408877202976e-06,1448.2206647722294,1405.725789539912,7.052337272016195,1126.8121789587674,52.129298928809206,1089.1919987168324,203.34632821544122,42481.98672101554,595.385012834123,201.58670543104896
